image_name,class_label,gt_crop,gt_disease,r3_consensus_crop,r3_consensus_disease,r3_consensus_diseased,r3_mean_confidence,r3_crop_agreement,r3_disease_agreement,r1_consensus_crop,r1_consensus_disease,r1_consensus_diseased,r1_mean_confidence,r1_crop_agreement,r1_disease_agreement,baseline_crop_correct,baseline_disease_correct,baseline_both_correct,consensus_crop_correct,consensus_disease_correct,consensus_both_correct,r1_qwen2.5vl:7b_crop,r1_qwen2.5vl:7b_disease,r1_qwen2.5vl:7b_both_correct,r2_qwen2.5vl:7b_crop,r2_qwen2.5vl:7b_disease,r2_qwen2.5vl:7b_both_correct,r3_qwen2.5vl:7b_crop,r3_qwen2.5vl:7b_disease,r3_qwen2.5vl:7b_both_correct,r2_qwen2.5vl:7b_influenced_by,r3_qwen2.5vl:7b_influenced_by,r2_qwen2.5vl:7b_disease_changed,r3_qwen2.5vl:7b_disease_changed,r1_qwen2.5vl:3b_crop,r1_qwen2.5vl:3b_disease,r1_qwen2.5vl:3b_both_correct,r2_qwen2.5vl:3b_crop,r2_qwen2.5vl:3b_disease,r2_qwen2.5vl:3b_both_correct,r3_qwen2.5vl:3b_crop,r3_qwen2.5vl:3b_disease,r3_qwen2.5vl:3b_both_correct,r2_qwen2.5vl:3b_influenced_by,r3_qwen2.5vl:3b_influenced_by,r2_qwen2.5vl:3b_disease_changed,r3_qwen2.5vl:3b_disease_changed,r1_llava:7b_crop,r1_llava:7b_disease,r1_llava:7b_both_correct,r2_llava:7b_crop,r2_llava:7b_disease,r2_llava:7b_both_correct,r3_llava:7b_crop,r3_llava:7b_disease,r3_llava:7b_both_correct,r2_llava:7b_influenced_by,r3_llava:7b_influenced_by,r2_llava:7b_disease_changed,r3_llava:7b_disease_changed
117.p.png,"Citrus,Canker",Citrus,Canker,Citrus,Black Spot,1,0.9666666666666667,1.0,0.662,Citrus,Black Spot,1,0.875,1.0,0.662,1,0,0,1,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,None,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,None,qwen2.5vl:7b,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Qwen2.5vl:7b,None,0,0
b (160).png,"Citrus,Black Spot",Citrus,Black Spot,Citrus,Greening,1,0.9333333333333332,1.0,1.0,Citrus,Greening,1,0.875,1.0,0.675,1,0,0,1,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,qwen2.5vl:3b,None,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,qwen2.5vl:7b,"qwen2.5vl:7b, llava:7b",0,0,Citrus,Healthy,0,Citrus,Greening,0,Citrus,Greening,0,None,None,1,0
2.png.png,"Citrus,Healthy",Citrus,Healthy,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.9666666666666667,1.0,0.662,1,1,1,1,1,1,Citrus,Greening,0,Citrus,Healthy,1,Citrus,Healthy,1,None,None,1,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,None,,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,Qwen2.5vl:7b,Qwen2.5vl,0,0
37.pn.png,"Citrus,Canker",Citrus,Canker,Citrus,Black Spot,1,0.9666666666666667,1.0,0.662,Citrus,Black Spot,1,0.9,1.0,0.662,1,0,0,1,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,None,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,None,qwen2.5vl:7b,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,qwen2.5vl:7b,qwen2.5vl:7b,0,0
17.pn.png,"Citrus,Canker",Citrus,Canker,Citrus,Black Spot,1,1.0,1.0,1.0,Citrus,Black Spot,1,0.8999999999999999,1.0,1.0,1,0,0,1,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,None,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,None,0,0
92.pn.png,"Citrus,Canker",Citrus,Canker,Citrus,Black Spot,1,0.6666666666666666,1.0,1.0,Citrus,Black Spot,1,0.9333333333333332,1.0,0.662,1,0,0,1,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,None,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Black Spot,0,llava:7b,"<exact peer name who changed your verdict, or None>",0,1,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Qwen2.5vl:7b,None,0,0
57.pn.png,"Citrus,Canker",Citrus,Canker,Citrus,Greening,1,0.95,1.0,1.0,Citrus,Greening,1,0.875,1.0,0.675,1,0,0,1,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,qwen2.5vl:3b,qwen2.5vl:3b,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,qwen2.5vl:7b,None,0,0,Citrus,Healthy,0,Citrus,Greening,0,Citrus,Greening,0,AGREE with qwen2.5vl:7b,None,1,0
b (78).png,"Citrus,Black Spot",Citrus,Black Spot,Citrus,Greening,1,0.9333333333333332,1.0,1.0,Citrus,Greening,1,0.8999999999999999,1.0,0.675,1,0,0,1,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,None,None,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,qwen2.5vl:7b,qwen2.5vl:3b,0,0,Citrus,Black Spot,1,Citrus,Black Spot,1,Citrus,Greening,0,None,qwen2.5vl:7b,0,1
g (203).png,"Citrus,Greening",Citrus,Greening,Citrus,Greening,1,0.9666666666666667,1.0,1.0,Citrus,Greening,1,0.9166666666666666,1.0,0.675,1,1,1,1,1,1,Citrus,Greening,1,Citrus,Greening,1,Citrus,Greening,1,None,None,0,0,Citrus,Greening,1,Citrus,Greening,1,Citrus,Greening,1,qwen2.5vl:7b,llava:7b,0,0,Citrus,Healthy,0,Citrus,Greening,1,Citrus,Greening,1,"AGREE with qwen2.5vl:7b, DISAGREE with qwen2.5vl:3b",qwen2.5vl:7b,1,0
58.pn.png,"Citrus,Healthy",Citrus,Healthy,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.95,1.0,1.0,1,1,1,1,1,1,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,None,None,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,None,None,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,None,qwen2.5vl:7b and qwen2.5vl:3b,0,0
g (6).png,"Citrus,Greening",Citrus,Greening,Citrus,Greening,1,0.9666666666666667,1.0,1.0,Citrus,Greening,1,0.875,1.0,0.675,1,1,1,1,1,1,Citrus,Greening,1,Citrus,Greening,1,Citrus,Greening,1,None,None,0,0,Citrus,Greening,1,Citrus,Greening,1,Citrus,Greening,1,qwen2.5vl:7b,qwen2.5vl:7b,0,0,Citrus,Healthy,0,Citrus,Greening,1,Citrus,Greening,1,None,None,1,0
39.pn.png,"Citrus,Healthy",Citrus,Healthy,Citrus,Greening,1,0.9666666666666667,1.0,1.0,Citrus,Greening,1,0.875,1.0,0.675,1,0,0,1,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,qwen2.5vl:3b,qwen2.5vl:3b,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,qwen2.5vl:7b,qwen2.5vl:3b,0,0,Citrus,Healthy,1,Citrus,Greening,0,Citrus,Greening,0,None,None,1,0
106.p.png,"Citrus,Canker",Citrus,Canker,Citrus,Black Spot,1,0.9666666666666667,1.0,0.662,Citrus,Black Spot,1,0.8999999999999999,1.0,0.662,1,0,0,1,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,None,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,llava:7b,llava:7b,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Peer 1's verdict,qwen2.5vl:7b and llava:7b,0,0
136.p.png,"Citrus,Canker",Citrus,Canker,Citrus,Black Spot,1,0.9666666666666667,1.0,1.0,Citrus,Black Spot,1,0.875,1.0,1.0,1,0,0,1,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,None,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,"qwen2.5vl:7b, llava:7b","qwen2.5vl:3b, llava:7b",0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Qwen2.5vl:7b,None,0,0
b (59).png,"Citrus,Black Spot",Citrus,Black Spot,Citrus,Healthy,0,0.9666666666666667,1.0,0.675,Citrus,Healthy,0,0.925,1.0,0.662,1,0,0,1,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Healthy,0,qwen2.5vl:7b,None,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greening,0,qwen2.5vl:7b,qwen2.5vl:7b,0,1
31.pn.png,"Citrus,Healthy",Citrus,Healthy,Citrus,Healthy,0,0.9666666666666667,1.0,1.0,Citrus,Healthy,0,0.925,1.0,0.662,1,1,1,1,1,1,Citrus,Greening,0,Citrus,Greening,0,Citrus,Healthy,1,None,None,0,1,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,None,None,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,qwen2.5vl:3b,"qwen2.5vl:3b, llava:7b",0,0
32.pn.png,"Citrus,Healthy",Citrus,Healthy,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.925,1.0,1.0,1,1,1,1,1,1,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,None,None,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,None,,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,None,None,0,0
g (198).png,"Citrus,Greening",Citrus,Greening,Citrus,Greening,1,1.0,1.0,1.0,Citrus,Black Spot,1,0.875,1.0,0.338,1,0,0,1,1,1,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Greening,1,qwen2.5vl:3b,qwen2.5vl:3b,0,1,Citrus,Greening,1,Citrus,Greening,1,Citrus,Greening,1,qwen2.5vl:7b,,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greening,1,AGREE with qwen2.5vl:7b,qwen2.5vl,0,1
152.p.png,"Citrus,Canker",Citrus,Canker,Citrus,Black Spot,1,0.95,1.0,0.662,Citrus,Black Spot,1,0.9500000000000001,1.0,0.662,1,0,0,1,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,qwen2.5vl:7b and llava:7b,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,qwen2.5vl:3b,llava:7b,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,qwen2.5vl:7b,"qwen2.5vl:7b, llava:7b",0,0
b (271).png,"Citrus,Black Spot",Citrus,Black Spot,Citrus,Greening,1,0.9666666666666667,1.0,1.0,Citrus,Greening,1,0.875,1.0,0.675,1,0,0,1,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,qwen2.5vl:3b,None,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,qwen2.5vl:7b,qwen2.5vl:3b,0,0,Citrus,Healthy,0,Citrus,Greening,0,Citrus,Greening,0,qwen2.5vl:7b,qwen2.5vl:7b,1,0
g (167).png,"Citrus,Greening",Citrus,Greening,Citrus,Black Spot,1,0.6666666666666666,1.0,1.0,Citrus,Black Spot,1,0.8999999999999999,1.0,0.662,1,0,0,1,0,0,Citrus,Greening,1,Citrus,Black Spot,0,Citrus,Black Spot,0,None,"<exact peer name who changed your verdict, or None>",1,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,llava:7b,None,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,qwen2.5vl:3b and llava:7b,0,0
b (2).png,"Citrus,Black Spot",Citrus,Black Spot,Citrus,Greening,0,0.9333333333333332,1.0,0.662,Citrus,Healthy,0,0.9,1.0,0.662,1,0,0,1,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,llava:7b,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greening,0,,llava:7b,0,1
b (174).png,"Citrus,Black Spot",Citrus,Black Spot,Citrus,Healthy,0,0.9666666666666667,1.0,0.662,Citrus,Healthy,0,0.925,1.0,0.662,1,0,0,1,0,0,Citrus,Black Spot,1,Citrus,Black Spot,1,Citrus,Black Spot,1,qwen2.5vl:7b,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,qwen2.5vl:3b,qwen2.5vl:3b,0,0
115.p.png,"Citrus,Canker",Citrus,Canker,Citrus,Black Spot,1,1.0,1.0,0.662,Citrus,Black Spot,1,0.9166666666666666,1.0,0.662,1,0,0,1,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,None,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,qwen2.5vl:3b,,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,AGREE with qwen2.5vl:7b,None,0,0
g (100).png,"Citrus,Greening",Citrus,Greening,Citrus,Healthy,0,1.0,1.0,0.662,Citrus,Healthy,0,0.925,1.0,0.662,1,0,0,1,0,0,Citrus,Greening,1,Citrus,Greening,1,Citrus,Greening,1,qwen2.5vl:7b,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,None,,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,,qwen2.5vl:7b,0,0
11.pn.png,"Citrus,Healthy",Citrus,Healthy,Citrus,Healthy,0,0.9666666666666667,1.0,1.0,Citrus,Healthy,0,0.925,1.0,0.662,1,1,1,1,1,1,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Healthy,1,None,None,0,1,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,None,None,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,None,qwen2.5vl,0,0
109.p.png,"Citrus,Canker",Citrus,Canker,Citrus,Black Spot,1,0.9666666666666667,1.0,1.0,Citrus,Black Spot,1,0.8999999999999999,1.0,1.0,1,0,0,1,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,None,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,qwen2.5vl:7b and llava:7b,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,qwen2.5vl:7b and qwen2.5vl:3b,0,0
b (225).png,"Citrus,Black Spot",Citrus,Black Spot,Citrus,Black Spot,1,0.9666666666666667,1.0,1.0,Citrus,Black Spot,1,0.875,1.0,0.675,1,1,1,1,1,1,Citrus,Black Spot,1,Citrus,Black Spot,1,Citrus,Black Spot,1,qwen2.5vl:3b,qwen2.5vl:3b,0,0,Citrus,Black Spot,1,Citrus,Black Spot,1,Citrus,Black Spot,1,qwen2.5vl:7b,qwen2.5vl:3b,0,0,Citrus,Healthy,0,Citrus,Black Spot,1,Citrus,Black Spot,1,AGREE with qwen2.5vl:7b,qwen2.5vl:7b,1,0
4.png.png,"Citrus,Healthy",Citrus,Healthy,Citrus,Healthy,0,0.9666666666666667,1.0,0.675,Citrus,Healthy,0,0.9500000000000001,1.0,0.662,1,1,1,1,1,1,Citrus,Greening,0,Citrus,Greening,0,Citrus,Healthy,1,qwen2.5vl:7b,None,0,1,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,None,None,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Greening,0,None,None,0,1
33.pn.png,"Citrus,Canker",Citrus,Canker,Citrus,Black Spot,1,0.9666666666666667,1.0,0.662,Citrus,Black Spot,1,0.875,1.0,0.662,1,0,0,1,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,None,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,None,None,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,AGREE with qwen2.5vl:7b,None,0,0
b (140).png,"Citrus,Black Spot",Citrus,Black Spot,Citrus,Black Spot,1,0.9333333333333332,1.0,0.662,Citrus,Black Spot,1,0.9500000000000001,1.0,0.338,1,1,1,1,1,1,Citrus,Black Spot,1,Citrus,Black Spot,1,Citrus,Canker,0,qwen2.5vl:7b,llava:7b,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Black Spot,1,None,None,0,1,Citrus,Canker,0,Citrus,Canker,0,Citrus,Black Spot,1,qwen2.5vl:7b,qwen2.5vl:7b,0,1
16.pn.png,"Citrus,Healthy",Citrus,Healthy,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.925,1.0,0.662,1,1,1,1,1,1,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Healthy,1,qwen2.5vl:7b,None,0,1,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,None,None,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,qwen2.5vl:3b,qwen2.5vl:3b,0,0
160.p.png,"Citrus,Canker",Citrus,Canker,Citrus,Healthy,0,0.9833333333333334,1.0,0.675,Citrus,Healthy,0,0.925,0.662,0.662,1,0,0,1,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Healthy,0,None,None,0,1,,Healthy,0,,Healthy,0,Citrus,Healthy,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greening,0,qwen2.5vl:3b,qwen2.5vl:7b,0,1
g (44).png,"Citrus,Greening",Citrus,Greening,Citrus,Greening,1,0.9666666666666667,1.0,1.0,Citrus,Greening,1,0.8,1.0,0.675,1,1,1,1,1,1,Citrus,Greening,1,Citrus,Greening,1,Citrus,Greening,1,qwen2.5vl:3b,None,0,0,Citrus,Greening,1,Citrus,Greening,1,Citrus,Greening,1,qwen2.5vl:7b,qwen2.5vl:7b,0,0,Citrus,Healthy,0,Citrus,Greening,1,Citrus,Greening,1,None,qwen2.5vl:3b,1,0
bl (4).png,"Citrus,Black Spot",Citrus,Black Spot,Citrus,Greening,1,0.9666666666666667,1.0,1.0,Citrus,Greening,1,0.875,1.0,0.675,1,0,0,1,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,qwen2.5vl:3b,None,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,qwen2.5vl:7b,qwen2.5vl:3b,0,0,Citrus,Healthy,0,Citrus,Greening,0,Citrus,Greening,0,None,Peer qwen2.5vl,1,0
b (44).png,"Citrus,Black Spot",Citrus,Black Spot,Citrus,Greening,1,0.9666666666666667,1.0,1.0,Citrus,Greening,0,0.925,1.0,0.338,1,0,0,1,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greening,0,None,"qwen2.5vl:7b, llava:7b",0,1,Citrus,Black Spot,1,Citrus,Greening,0,Citrus,Greening,0,qwen2.5vl:7b,qwen2.5vl:7b,1,0
34.pn.png,"Citrus,Canker",Citrus,Canker,Citrus,Black Spot,1,0.9666666666666667,1.0,0.662,Citrus,Black Spot,1,0.875,1.0,0.662,1,0,0,1,0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,None,None,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,None,"qwen2.5vl:7b, llava:7b",0,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Citrus,Black Spot,0,Qwen2.5vl:7b,None,0,0
g (72).png,"Citrus,Greening",Citrus,Greening,Citrus,Healthy,0,0.9666666666666667,1.0,0.675,Citrus,Healthy,0,0.925,1.0,0.662,1,0,0,1,0,0,Citrus,Greening,1,Citrus,Greening,1,Citrus,Healthy,0,None,None,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greening,1,qwen2.5vl:7b,qwen2.5vl:7b,0,1
