image_name,class_label,gt_crop,gt_disease,r3_consensus_crop,r3_consensus_disease,r3_consensus_diseased,r3_mean_confidence,r3_crop_agreement,r3_disease_agreement,r1_consensus_crop,r1_consensus_disease,r1_consensus_diseased,r1_mean_confidence,r1_crop_agreement,r1_disease_agreement,baseline_crop_correct,baseline_disease_correct,baseline_both_correct,consensus_crop_correct,consensus_disease_correct,consensus_both_correct,r1_qwen2.5vl:7b_crop,r1_qwen2.5vl:7b_disease,r1_qwen2.5vl:7b_both_correct,r2_qwen2.5vl:7b_crop,r2_qwen2.5vl:7b_disease,r2_qwen2.5vl:7b_both_correct,r3_qwen2.5vl:7b_crop,r3_qwen2.5vl:7b_disease,r3_qwen2.5vl:7b_both_correct,r2_qwen2.5vl:7b_reverted,r3_qwen2.5vl:7b_reverted,r2_qwen2.5vl:7b_influenced_by,r3_qwen2.5vl:7b_influenced_by,r2_qwen2.5vl:7b_disease_changed,r3_qwen2.5vl:7b_disease_changed,r1_llava:7b_crop,r1_llava:7b_disease,r1_llava:7b_both_correct,r2_llava:7b_crop,r2_llava:7b_disease,r2_llava:7b_both_correct,r3_llava:7b_crop,r3_llava:7b_disease,r3_llava:7b_both_correct,r2_llava:7b_reverted,r3_llava:7b_reverted,r2_llava:7b_influenced_by,r3_llava:7b_influenced_by,r2_llava:7b_disease_changed,r3_llava:7b_disease_changed,r1_qwen2.5vl:3b_crop,r1_qwen2.5vl:3b_disease,r1_qwen2.5vl:3b_both_correct,r2_qwen2.5vl:3b_crop,r2_qwen2.5vl:3b_disease,r2_qwen2.5vl:3b_both_correct,r3_qwen2.5vl:3b_crop,r3_qwen2.5vl:3b_disease,r3_qwen2.5vl:3b_both_correct,r2_qwen2.5vl:3b_reverted,r3_qwen2.5vl:3b_reverted,r2_qwen2.5vl:3b_influenced_by,r3_qwen2.5vl:3b_influenced_by,r2_qwen2.5vl:3b_disease_changed,r3_qwen2.5vl:3b_disease_changed
Greasy_spot_004.jpg,"Citrus,Greasy Spot",Citrus,Greasy Spot,Citrus,Greasy Spot,1,1.0,1.0,1.0,Citrus,Greasy Spot,1,0.875,1.0,1.0,1,1,1,1,1,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,None,None,0,0,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,None,qwen2.5vl:7b and qwen2.5vl:3b,0,0,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,"qwen2.5vl:7b, llava:7b",,0,0
Red_scale_005.jpg,"Citrus,Red Scale",Citrus,Red Scale,Citrus,Greasy Spot,1,0.9666666666666667,1.0,1.0,Citrus,Greasy Spot,1,0.9166666666666666,1.0,0.669,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Greening,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,1,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:3b,0,0
Healthy_045.jpg,"Citrus,Healthy",Citrus,Healthy,Citrus,Healthy,0,0.5,1.0,0.675,Citrus,Healthy,0,0.95,1.0,1.0,1,1,1,1,1,1,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,0,0,None,None,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,0,0,None,None,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Magnesium Deficiency,0,0,0,None,"<exact peer name who changed your verdict, or None>",0,1
Healthy_012.jpg,"Citrus,Healthy",Citrus,Healthy,Citrus,Healthy,0,0.9666666666666667,1.0,1.0,Citrus,Healthy,0,0.9500000000000001,1.0,1.0,1,1,1,1,1,1,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,0,0,None,None,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,0,0,None,Qwen2.5vl:7b and qwen2.5vl:3b,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,0,0,None,None,0,0
Red_scale_030.jpg,"Citrus,Red Scale",Citrus,Red Scale,Citrus,Greasy Spot,1,0.9666666666666667,1.0,1.0,Citrus,Greasy Spot,1,0.9166666666666666,1.0,0.669,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Red Scale,1,Citrus,Red Scale,1,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:7b,0,1,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0
HLB_009.jpg,"Citrus,Greening",Citrus,Greening,Citrus,Healthy,0,1.0,1.0,0.669,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greening,1,Citrus,Greening,1,Citrus,Healthy,0,0,0,None,None,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greening,1,0,0,None,qwen2.5vl:7b,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Fe_074.jpg,"Citrus,Iron Deficiency",Citrus,Iron Deficiency,Citrus,Greasy Spot,0,1.0,1.0,0.675,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,qwen2.5vl:3b,None,0,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Citrus_leafminer_047.jpg,"Citrus,Leaf Miner",Citrus,Leaf Miner,Citrus,Leaf Miner,1,0.9333333333333332,1.0,0.675,Citrus,Leaf Miner,1,0.9500000000000001,1.0,0.675,1,1,1,1,1,1,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,0,0,None,None,0,0,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,0,0,Qwen2.5vl:7b,llava:7b's identification of Leaf Miner and the new visual evidence observed.,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Greasy_spot_014.jpg,"Citrus,Greasy Spot",Citrus,Greasy Spot,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Healthy,0,0,0,None,None,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Citrus_leafminer_006.jpg,"Citrus,Leaf Miner",Citrus,Leaf Miner,Citrus,Leaf Miner,1,0.9833333333333334,1.0,0.669,Citrus,Leaf Miner,1,0.9,1.0,0.669,1,1,1,1,1,1,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,0,0,qwen2.5vl:3b,None,0,0,Citrus,Red Scale Sequelae,0,Citrus,Red Scale Sequelae,0,Citrus,Red Scale Sequelae,0,0,0,None,None,0,0,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,0,0,None,qwen2.5vl:3b,0,0
Fe_078.jpg,"Citrus,Iron Deficiency",Citrus,Iron Deficiency,Citrus,Healthy,0,0.6666666666666666,1.0,0.675,Citrus,Healthy,0,0.975,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Magnesium Deficiency,0,0,0,None,"<exact peer name who changed your verdict, or None>",0,1
Greasy_spot_012.jpg,"Citrus,Greasy Spot",Citrus,Greasy Spot,Citrus,Greasy Spot,1,1.0,1.0,1.0,Citrus,Greasy Spot,1,0.9500000000000001,1.0,0.675,1,1,1,1,1,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,None,None,0,0,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,qwen2.5vl:7b,llava:7b,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,1,0,0,None,llava:7b,0,1
Red_scale_sequelae_007.jpg,"Citrus,Red Scale Sequelae",Citrus,Red Scale Sequelae,Citrus,Greasy Spot,1,0.95,1.0,1.0,Citrus,Greasy Spot,1,0.8500000000000001,1.0,0.669,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,,0,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl's Round 2 verdict,1,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,qwen2.5vl:7b and llava:7b,"qwen2.5vl:3b, llava:7b",0,0
Mg_046.jpg,"Citrus,Magnesium Deficiency",Citrus,Magnesium Deficiency,Citrus,Greasy Spot,1,0.9666666666666667,1.0,1.0,Citrus,Greasy Spot,1,0.9166666666666666,1.0,0.675,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,AGREE with qwen2.5vl:7b,None,0,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,0,1
Greasy_spot_082.jpg,"Citrus,Greasy Spot",Citrus,Greasy Spot,Citrus,Greasy Spot,1,0.95,1.0,0.675,Citrus,Healthy,0,0.9500000000000001,1.0,0.656,1,0,0,1,1,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,None,llava:7b,0,0,Citrus,Healthy,0,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,qwen2.5vl:7b,llava:7b,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,llava:7b,"qwen2.5vl:7b, llava:7b",0,0
Zn_020.jpg,"Citrus,Zinc Deficiency",Citrus,Zinc Deficiency,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.925,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Fe_047.jpg,"Citrus,Iron Deficiency",Citrus,Iron Deficiency,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.925,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Greasy_spot_076.jpg,"Citrus,Greasy Spot",Citrus,Greasy Spot,Citrus,Greasy Spot,1,0.9666666666666667,1.0,1.0,Citrus,Greasy Spot,1,0.9500000000000001,1.0,0.675,1,1,1,1,1,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,None,None,0,0,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,Qwen2.5vl:7b,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,1,0,0,None,llava:7b,0,1
Mn_009.jpg,"Citrus,Manganese Deficiency",Citrus,Manganese Deficiency,Citrus,Iron Deficiency,1,1.0,1.0,1.0,Citrus,Greasy Spot,1,0.875,1.0,0.344,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Iron Deficiency,0,0,0,None,None,0,1,Citrus,Healthy,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,0,0,None,None,1,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,0,0,None,qwen2.5vl:3b,0,0
Greasy_spot_015.jpg,"Citrus,Greasy Spot",Citrus,Greasy Spot,Citrus,Greasy Spot,0,0.9333333333333332,1.0,0.656,Citrus,Healthy,0,0.9,1.0,0.656,1,0,0,1,1,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Healthy,0,0,0,None,None,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,1,0,0,None,llava:7b,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,1,0,0,None,qwen2.5vl:3b,0,1
Red_scale_sequelae_088.jpg,"Citrus,Red Scale Sequelae",Citrus,Red Scale Sequelae,Citrus,Greasy Spot,1,0.95,1.0,1.0,Citrus,Greasy Spot,1,0.9166666666666666,1.0,0.675,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,0,1
Citrus_leafminer_099.jpg,"Citrus,Leaf Miner",Citrus,Leaf Miner,Citrus,Greasy Spot,0,0.95,1.0,0.675,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:3b,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,0,0,None,None,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,,0,0
Texas_mite_097.jpg,"Citrus,Texas Mite",Citrus,Texas Mite,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.925,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,,0,0
Citrus_leafminer_085.jpg,"Citrus,Leaf Miner",Citrus,Leaf Miner,Citrus,Greasy Spot,1,1.0,1.0,0.669,Citrus,Greasy Spot,1,0.8833333333333333,1.0,0.669,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,qwen2.5vl:3b,None,0,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,0,0,None,None,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:3b,0,0
HLB_019.jpg,"Citrus,Greening",Citrus,Greening,Citrus,Magnesium Deficiency,1,1.0,1.0,0.675,Citrus,Healthy,0,0.9,1.0,0.656,1,0,0,1,0,0,Citrus,Magnesium Deficiency,0,Citrus,Magnesium Deficiency,0,Citrus,Magnesium Deficiency,0,0,0,None,llava:7b,0,0,Citrus,Healthy,0,Citrus,Magnesium Deficiency,0,Citrus,Magnesium Deficiency,0,0,0,qwen2.5vl:7b,qwen2.5vl:7b,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
HLB_014.jpg,"Citrus,Greening",Citrus,Greening,Citrus,Greasy Spot,1,0.95,1.0,1.0,Citrus,Greening,1,0.925,1.0,0.344,1,1,1,1,0,0,Citrus,Greening,1,Citrus,Greening,1,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:7b,0,1,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,qwen2.5vl:7b,qwen2.5vl:7b,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,0,1
Mg_022.jpg,"Citrus,Magnesium Deficiency",Citrus,Magnesium Deficiency,Citrus,Healthy,0,1.0,1.0,0.656,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,0,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,Citrus,Healthy,0,0,0,None,qwen2.5vl:7b,1,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Mg_086.jpg,"Citrus,Magnesium Deficiency",Citrus,Magnesium Deficiency,Citrus,Greasy Spot,1,0.9333333333333332,1.0,0.675,Citrus,Healthy,0,0.95,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:7b,0,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:7b,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Zn_065.jpg,"Citrus,Zinc Deficiency",Citrus,Zinc Deficiency,Citrus,Greasy Spot,1,0.6666666666666666,1.0,0.344,Citrus,Greasy Spot,1,0.9500000000000001,1.0,0.344,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,llava:7b,None,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,0,0,Qwen2.5vl:7b,llava:7b,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,"<exact peer name who changed your verdict, or None>",0,0
Citrus_leafminer_013.jpg,"Citrus,Leaf Miner",Citrus,Leaf Miner,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.925,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Mg_021.jpg,"Citrus,Magnesium Deficiency",Citrus,Magnesium Deficiency,Citrus,Greasy Spot,1,1.0,1.0,1.0,Citrus,Healthy,1,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,0,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,Qwen2.5vl:7b,Qwen2.5vl:7b,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,0,0,None,,0,1
Red_scale_012.jpg,"Citrus,Red Scale",Citrus,Red Scale,Citrus,Greasy Spot,1,0.9666666666666667,1.0,1.0,Citrus,Greasy Spot,1,0.875,1.0,0.669,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Red Scale Sequelae,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,qwen2.5vl:7b,qwen2.5vl:7b,1,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0
Red_scale_017.jpg,"Citrus,Red Scale",Citrus,Red Scale,Citrus,Greasy Spot,1,1.0,1.0,1.0,Citrus,Greasy Spot,1,0.875,1.0,0.669,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Leaf Miner,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,1,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,"qwen2.5vl:3b, llava:7b",0,0
Citrus_leafminer_011.jpg,"Citrus,Leaf Miner",Citrus,Leaf Miner,Citrus,Leaf Miner,1,0.9666666666666667,1.0,1.0,Citrus,Leaf Miner,1,0.875,1.0,1.0,1,1,1,1,1,1,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,0,0,None,None,0,0,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,0,0,None,None,0,0,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,0,0,qwen2.5vl:7b,"qwen2.5vl:7b, llava:7b",0,0
Mn_030.jpg,"Citrus,Manganese Deficiency",Citrus,Manganese Deficiency,Citrus,Greasy Spot,1,0.6666666666666666,1.0,0.675,Citrus,Greasy Spot,1,0.9500000000000001,1.0,0.675,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Magnesium Deficiency,0,0,0,None,"<exact peer name who changed your verdict, or None>",0,1
Red_scale_sequelae_049.jpg,"Citrus,Red Scale Sequelae",Citrus,Red Scale Sequelae,Citrus,Greening,1,1.0,1.0,1.0,Citrus,Greening,1,0.9166666666666666,1.0,0.669,1,0,0,1,0,0,Citrus,Greening,0,Citrus,Greasy Spot,0,Citrus,Greening,0,0,0,None,None,1,1,Citrus,Greasy Spot,0,Citrus,Greening,0,Citrus,Greening,0,0,0,qwen2.5vl:7b,qwen2.5vl:7b,1,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,0,0,llava:7b,,0,0
Mn_006.jpg,"Citrus,Manganese Deficiency",Citrus,Manganese Deficiency,Citrus,Iron Deficiency,1,0.95,1.0,1.0,Citrus,Greasy Spot,1,0.875,1.0,0.344,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Iron Deficiency,0,0,0,qwen2.5vl:3b,None,0,1,Citrus,Healthy,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,0,0,None,None,1,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,0,0,None,,0,0
N_030.jpg,"Citrus,Nitrogen Deficiency",Citrus,Nitrogen Deficiency,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.925,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Healthy_021.jpg,"Citrus,Healthy",Citrus,Healthy,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.9,1.0,1.0,1,1,1,1,1,1,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,0,0,None,None,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,0,0,None,None,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,0,0,None,None,0,0
Fe_059.jpg,"Citrus,Iron Deficiency",Citrus,Iron Deficiency,Citrus,Healthy,0,0.9333333333333332,1.0,0.656,Citrus,Healthy,0,0.875,1.0,0.675,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Iron Deficiency,1,0,0,None,llava:7b,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Iron Deficiency,1,Citrus,Iron Deficiency,1,Citrus,Healthy,0,0,0,None,None,0,1
N_037.jpg,"Citrus,Nitrogen Deficiency",Citrus,Nitrogen Deficiency,Citrus,Greasy Spot,0,0.9333333333333332,1.0,0.675,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,0,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,qwen2.5vl:7b,llava:7b and qwen2.5vl:3b,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Red_scale_008.jpg,"Citrus,Red Scale",Citrus,Red Scale,Citrus,Greasy Spot,1,1.0,1.0,1.0,Citrus,Greasy Spot,1,0.9166666666666666,1.0,1.0,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:7b and qwen2.5vl:3b,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,,0,0
Fe_049.jpg,"Citrus,Iron Deficiency",Citrus,Iron Deficiency,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.95,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Mg_048.jpg,"Citrus,Magnesium Deficiency",Citrus,Magnesium Deficiency,Citrus,Healthy,0,0.9333333333333332,1.0,0.669,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Healthy,0,0,0,qwen2.5vl:3b,None,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:3b,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,qwen2.5vl:7b,0,0
Red_scale_sequelae_033.jpg,"Citrus,Red Scale Sequelae",Citrus,Red Scale Sequelae,Citrus,Greasy Spot,1,1.0,1.0,1.0,Citrus,Greasy Spot,1,0.9166666666666666,1.0,1.0,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:7b and qwen2.5vl:3b,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,0,0
