image_name,class_label,gt_crop,gt_disease,agent,pred_crop,pred_disease,reasoning,confidence,crop_correct,disease_correct,both_correct,parse_failed,reasoning_quality,plausibility
51.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be in good condition with no visible signs of disease such as discoloration, lesions, or spots. The veins and edges are intact, and there are no visible symptoms of disease.",0.9,1,1,1,0,,
24.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of discoloration, spots, or lesions that would indicate the presence of a disease such as Black Spot, Canker, or Greening.",0.9,1,1,1,0,,
13.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Black Spot,"The leaf shows characteristic black spots with a yellow halo, which are typical symptoms of Black Spot disease. The spots are irregularly shaped and scattered across the leaf surface.",0.9,1,0,0,0,,
g (113).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be healthy with no visible signs of disease such as lesions, discoloration, or spots. The green color and smooth texture suggest it is not affected by any disease.",0.9,1,0,0,0,,
b (14).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a common symptom of citrus greening disease. The edges of the leaf are turning yellow, and there is a noticeable loss of green color in the center of the leaf. This indicates a deficiency in chlorophyll production, which is characteristic of citrus greening disease.",0.8,1,0,0,0,,
g (134).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of discoloration, spots, or lesions that would indicate disease. The edges are smooth and there are no visible symptoms of disease such as black spots, cankers, or greening.",0.9,1,0,0,0,,
b (86).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of discoloration, spots, or lesions that would indicate the presence of a disease.",0.9,1,0,0,0,,
123.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, with yellowish spots and irregular edges, which are characteristic of citrus greening disease. The spots are scattered across the leaf, indicating a widespread infection.",0.8,1,0,0,0,,
54.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, which is characterized by the presence of yellow or green spots and streaks. These symptoms are consistent with citrus greening disease, which is caused by the bacterium Xanthomonas citri. The leaf appears to be discolored and has a wilted appearance, which are typical signs of this disease.",0.8,1,0,0,0,,
b (226).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be healthy with no visible signs of discoloration, spots, or lesions that would indicate disease. The coloration is consistent and there are no visible symptoms of disease such as black spots, cankers, or greening.",0.9,1,0,0,0,,
23.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be healthy with no visible signs of discoloration, spots, or lesions that would indicate the presence of a disease such as Black Spot, Canker, or Greening. The leaf is green and has a smooth surface without any irregularities.",0.9,1,1,1,0,,
g (160).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, which is characterized by a yellowish-green coloration and the presence of small, white spots. These symptoms are consistent with citrus greening disease, which is caused by the bacterium Xylella fastidiosa.",0.8,1,1,1,0,,
b (94).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of discoloration and wilting, which are typical symptoms of citrus greening disease. The leaf is not uniformly green, with a noticeable brown spot, indicating a disease process.",0.85,1,0,0,0,,
bl (6).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, which is characterized by a yellowish-green coloration and the presence of necrotic spots. The leaf also appears to be curled and has a rough texture, which are common symptoms of citrus greening disease.",0.8,1,0,0,0,,
b (281).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a common symptom of citrus greening disease. The edges of the leaf are curled and there is a noticeable yellowing, which is characteristic of this disease. The leaf also appears to be deformed, which is another symptom of citrus greening.",0.8,1,0,0,0,,
7.png.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, with a discolored area that is characteristic of citrus greening disease. The leaf appears to be wilted and has a rough texture, which are common symptoms of this disease.",0.8,1,0,0,0,,
g (42).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be healthy with no visible signs of discoloration, spots, or lesions that would indicate the presence of a disease such as Black Spot, Canker, or Greening. The leaf is green and has a normal appearance.",0.9,1,0,0,0,,
156.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, with yellow and brown spots and discoloration, which are typical symptoms of citrus greening disease. The leaf also appears to be curled, which can be a symptom of the disease.",0.8,1,0,0,0,,
59.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Black Spot,"The leaf shows brown spots and lesions, which are characteristic of Black Spot disease. The brown spots are irregularly shaped and scattered across the leaf surface, indicating the presence of the disease.",0.85,1,0,0,0,,
64.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Black Spot,"The leaf shows brown spots and discoloration, which are typical symptoms of Black Spot. The brown spots are circular and have a distinct halo effect, which is characteristic of this disease.",0.8,1,0,0,0,,
97.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Black Spot,"The leaf shows characteristic brown spots with a raised margin, which are typical signs of Black Spot disease. The spots are irregularly shaped and have a darker center, which is a hallmark of this disease.",0.85,1,0,0,0,,
84.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of greening disease. The yellowing and discoloration are indicative of nutrient deficiency or disease, particularly greening, which affects the leaves of citrus plants.",0.8,1,0,0,0,,
b (270).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, with a yellowish-brown discoloration and a curled edge, which are typical symptoms of citrus greening disease. The healthy green area on the upper part of the leaf contrasts with the diseased area, indicating the progression of the disease.",0.8,1,0,0,0,,
161.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be healthy with no visible signs of discoloration, spots, or lesions that would indicate disease. The color is vibrant and there are no brown spots or lesions present.",0.9,1,0,0,0,,
b (162).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Black Spot,"The leaf shows signs of discoloration and brown spots, which are typical symptoms of Black Spot. The brownish area on the leaf is consistent with the disease's characteristic lesions.",0.8,1,1,1,0,,
138.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, with yellowing and brown spots, which are characteristic of citrus greening disease. The leaf is also curled, which is a common symptom of this disease.",0.8,1,0,0,0,,
45.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of disease such as spots, discoloration, or lesions. The veins and edges are clear and intact.",0.95,1,1,1,0,,
143.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Black Spot,"The leaf exhibits characteristic black spots with yellowish halo around them, which are typical symptoms of Black Spot disease. The spots are irregularly shaped and scattered across the leaf surface.",0.9,1,0,0,0,,
g (204).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be in good condition with no visible signs of discoloration, spots, or lesions that would indicate a disease such as Black Spot, Canker, or Greening. The leaf is green and has a healthy appearance.",0.9,1,0,0,0,,
40.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of Greening disease. The edges of the leaf are turning yellow, and the overall coloration is not vibrant, indicating a lack of chlorophyll production.",0.8,1,0,0,0,,
28.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of discoloration, spots, or lesions that would indicate disease. The veins and edges are intact, and there are no noticeable abnormalities.",0.95,1,1,1,0,,
g (157).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of disease such as spots, discoloration, or lesions. The leaf has a normal shape and structure without any abnormalities.",0.9,1,0,0,0,,
g (125).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of Greening disease. The edges of the leaf are turning yellow, and the overall coloration is not vibrant, indicating a lack of chlorophyll, which is typical in Greening disease.",0.8,1,1,1,0,,
g (11).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a common symptom of citrus greening disease. The leaf is also discolored, with a yellowish tint, which is characteristic of this disease. The leaf edges are not curled or distorted, which is less common in citrus canker.",0.8,1,1,1,0,,
g (15).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of discoloration and chlorosis, which are typical symptoms of citrus greening disease. The leaf is also curled and appears to be affected by the disease.",0.8,1,1,1,0,,
g (63).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of disease such as spots, discoloration, or lesions. The texture and shape of the leaf are consistent with a healthy citrus leaf.",0.9,1,0,0,0,,
49.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be healthy with no visible signs of discoloration, spots, or lesions that would indicate disease. The texture and color are consistent with a healthy citrus leaf.",0.95,1,1,1,0,,
6.png.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be healthy with no visible signs of discoloration, lesions, or other symptoms that would indicate disease. The edges are smooth and there are no visible symptoms of disease such as black spots, cankers, or greening.",0.95,1,1,1,0,,
114.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Black Spot,"The leaf shows dark brown spots with a raised edge, which are characteristic of Black Spot disease. The spots are irregularly shaped and scattered across the leaf surface.",0.9,1,0,0,0,,
1.png.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a common symptom of citrus greening disease. The leaf is also discolored, with a lighter green area visible, which is characteristic of this disease.",0.8,1,0,0,0,,
147.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of green discoloration and irregular spots, which are characteristic of citrus greening disease. The presence of yellowing and the irregular shape of the leaf further supports this diagnosis.",0.8,1,0,0,0,,
53.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Black Spot,"The leaf shows brown spots and discoloration, which are characteristic of Black Spot disease. The spots are irregular in shape and size, and the leaf's edges appear to be slightly curled, which is a common symptom of this disease.",0.8,1,0,0,0,,
27.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Healthy,"The leaf in the image shows no visible signs of disease such as spots, discoloration, or lesions. The green color and overall appearance suggest that the leaf is healthy.",0.9,1,0,0,0,,
44.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, with yellowing and discoloration, which is characteristic of citrus greening disease. The brown spots and discoloration are consistent with the disease's symptoms.",0.8,1,0,0,0,,
78.jpg,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Black Spot,"The leaf shows brown spots and discoloration, which are characteristic of Black Spot disease. The spots are irregularly shaped and appear to be expanding, indicating active infection.",0.8,1,1,1,0,,
g (178).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a common symptom of citrus greening disease. The leaf is also discolored, with a yellowish-green hue, which is characteristic of this disease. The leaf edges are not curled or distorted, which might suggest it is not in the early stages of greening disease.",0.7,1,1,1,0,,
g (156).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a characteristic symptom of citrus greening disease. The leaf appears to be yellowing and has a distorted shape, which are typical signs of this disease. The leaf also shows some discoloration, which is another symptom of citrus greening.",0.8,1,1,1,0,,
19.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of nutrient deficiency or stress. The yellowing and discoloration are indicative of a nutrient deficiency, particularly nitrogen, which is crucial for chlorophyll production. The absence of black spots or cankers further supports the diagnosis of Greening.",0.8,1,0,0,0,,
14.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a common symptom of citrus greening disease. The leaf also appears to be dehydrated, which is another indicator of this disease. The edges of the leaf are not curled, which is a characteristic of healthy leaves.",0.8,1,0,0,0,,
g (73).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, which is characterized by a yellowish discoloration and the presence of small, dark spots. These symptoms are consistent with citrus greening disease.",0.8,1,1,1,0,,
22.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be in good condition with no visible signs of discoloration, spots, or lesions that would indicate disease. The edges and veins are intact, and the overall shape is normal.",0.9,1,1,1,0,,
g (37).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, which is characterized by the yellowing and discoloration of the leaf surface. The edges of the leaf are also curled, which is a common symptom of greening disease. The presence of these symptoms suggests that the leaf is affected by greening.",0.8,1,1,1,0,,
121.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of discoloration with yellowing and brown spots, which are characteristic of citrus greening disease. The leaf also appears to have a curled edge, which is a common symptom of this disease.",0.85,1,0,0,0,,
29.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of discoloration, spots, or lesions that would indicate the presence of a disease such as Black Spot, Canker, or Greening.",0.9,1,1,1,0,,
b (176).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be in good condition with no visible signs of discoloration, spots, or lesions that would indicate disease. The edges are intact, and the texture looks normal.",0.9,1,0,0,0,,
g (188).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, which is characterized by a yellowish-green coloration and a curled appearance. These symptoms are indicative of citrus greening disease, which is caused by the bacterium Xylella fastidiosa.",0.8,1,1,1,0,,
b (169).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of greening disease. The edges of the leaf are turning yellow and the veins are not as prominent as they should be, indicating a lack of chlorophyll production.",0.8,1,0,0,0,,
b (196).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of Greening disease. The yellowing and browning of the leaf edges suggest nutrient deficiency and fungal infection.",0.8,1,0,0,0,,
86.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of disease such as spots, discoloration, or lesions. The leaf has a smooth texture and the color is uniform, indicating no disease presence.",0.9,1,0,0,0,,
b (180).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be in good condition with no visible signs of discoloration, lesions, or other symptoms typically associated with diseases like Black Spot, Canker, or Greening. The texture and color are consistent with a healthy leaf.",0.9,1,0,0,0,,
b (205).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of discoloration, spots, or lesions that would indicate disease. The edges are smooth and there are no noticeable symptoms of disease such as black spots, canker, or greening.",0.9,1,0,0,0,,
151.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Black Spot,"The leaf shows multiple brown spots with a central yellow halo, which is characteristic of Black Spot disease. The spots are irregularly shaped and scattered across the leaf surface.",0.8,1,0,0,0,,
19.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be healthy with no visible signs of discoloration, lesions, or other symptoms typically associated with diseases like Black Spot, Canker, or Greening. The leaf is green and has a smooth surface without any irregularities.",0.9,1,1,1,0,,
53.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of discoloration, spots, or lesions that would indicate the presence of a disease.",0.9,1,1,1,0,,
g (32).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of discoloration, spots, or lesions that would indicate disease. The texture and shape of the leaf are typical of a healthy citrus leaf.",0.9,1,0,0,0,,
b (139).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be in good condition with no visible signs of discoloration, spots, or lesions that would indicate disease. The edges and veins are intact, and the overall shape is normal.",0.9,1,0,0,0,,
57.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, which is characterized by a yellowish or greenish discoloration along the midrib and veins. This symptom is often associated with citrus greening disease, which can cause leaf discoloration and stunted growth.",0.8,1,0,0,0,,
30.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of black spots, cankers, or greening. The texture and color are consistent with a healthy citrus leaf.",0.95,1,1,1,0,,
b (282).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be in good condition with no visible signs of discoloration, browning, or other symptoms associated with diseases like Black Spot, Canker, or Greening. The leaf is vibrant and healthy in appearance.",0.9,1,0,0,0,,
b (181).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, which is characterized by the yellowing and discoloration of the leaf tissue. The brown spot on the leaf margin is indicative of a disease, likely Greening, which is a fungal disease affecting citrus crops.",0.8,1,0,0,0,,
b (243).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Black Spot,"The leaf shows a brown spot with a darker center, which is characteristic of Black Spot disease. The surrounding healthy tissue contrasts with the diseased area, indicating the progression of the disease.",0.85,1,1,1,0,,
bl (3).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, with a yellowish discoloration at the base, which is characteristic of citrus greening disease. The leaf also appears to be damaged, which could be due to the disease or other environmental factors.",0.8,1,0,0,0,,
g (89).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, which is characterized by discoloration and a loss of chlorophyll. The leaf appears to be shriveled and has a curled edge, which are typical symptoms of citrus greening disease. The leaf is not healthy and exhibits the characteristic symptoms of this disease.",0.8,1,1,1,0,,
b (85).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Black Spot,"The leaf shows a brown spot with a distinct ring-like pattern, which is characteristic of Black Spot disease. The brown spot is expanding and spreading, indicating active infection.",0.85,1,1,1,0,,
b (189).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be in good condition with no visible signs of discoloration, spots, or lesions that would indicate the presence of a disease. The edges and veins of the leaf are intact, and there are no visible symptoms of disease such as black spots, cankers, or greening.",0.9,1,0,0,0,,
g (5).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of greening disease. The leaf is not uniformly green, and the veins appear to be more prominent, indicating a possible nutrient deficiency or disease.",0.8,1,1,1,0,,
b (242).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of Greening disease. The edges of the leaf are turning yellow, and the overall coloration is not uniform, indicating a disease process affecting the plant's health.",0.8,1,0,0,0,,
15.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of discoloration, lesions, or other symptoms typically associated with diseases like Black Spot, Canker, or Greening. The texture and veins are clear and intact.",0.9,1,1,1,0,,
g (2).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of Greening disease. The leaf is also discolored, with a yellowish tint, which is characteristic of this disease. The edges of the leaf are curled, which can be a sign of stress or disease.",0.8,1,1,1,0,,
24.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, with yellowing and discoloration along the edges and veins, which are characteristic of citrus greening disease. The presence of brown spots and the overall shape of the leaf also suggest this condition.",0.8,1,0,0,0,,
85.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of green discoloration, which is characteristic of citrus greening disease. The presence of brown spots and the overall yellowing of the leaf further supports this diagnosis.",0.8,1,0,0,0,,
g (197).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of Greening disease. The leaf is also discolored, with a yellowish hue, which is characteristic of this disease. Additionally, the leaf has a slightly curled edge, which can be a sign of stress or disease.",0.8,1,1,1,0,,
b (145).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of disease such as spots, discoloration, or lesions. The edges are smooth and there are no visible symptoms of disease.",0.9,1,0,0,0,,
20.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be healthy with no visible signs of discoloration, spots, or lesions that would indicate the presence of a disease. The texture and color are consistent with a healthy leaf.",0.9,1,1,1,0,,
b (259).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Greening,"The leaf shows a gradient of green to yellow, indicating chlorophyll degradation, which is characteristic of citrus greening disease. The leaf is also curled and has a discolored edge, further supporting the diagnosis of citrus greening.",0.8,1,0,0,0,,
g (79).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be in good condition with no visible signs of discoloration, spots, or lesions that would indicate disease. The texture and color suggest it is healthy.",0.9,1,0,0,0,,
g (76).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of Greening disease. The edges of the leaf are turning yellow, and the overall coloration is not vibrant, indicating a lack of chlorophyll production.",0.8,1,1,1,0,,
46.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, which is characterized by the discoloration of the leaf tissue. The edges of the leaf are not curled or distorted, which is typical of greening disease. The overall shape and size of the leaf appear normal, which is different from the curled edges and distorted shape often seen in black spot or canker diseases.",0.8,1,0,0,0,,
b (191).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of discoloration and curling, which are typical symptoms of citrus greening disease. The edges of the leaf are turning brown, and the overall shape is distorted, indicating a disease process affecting the plant.",0.8,1,0,0,0,,
71.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, with yellowing and discoloration on the edges and veins, which are typical symptoms of citrus greening disease. The presence of brown spots and irregular patches also supports this diagnosis.",0.8,1,0,0,0,,
b (161).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, with a yellowish hue and some brownish discoloration, which are typical symptoms of citrus greening disease. The leaf also appears to be wilted, which is another symptom of this disease.",0.8,1,0,0,0,,
g (187).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of Greening disease. The leaf is also showing signs of necrosis, which is another symptom of this disease. The overall shape and coloration of the leaf are consistent with the typical appearance of a diseased citrus leaf.",0.8,1,1,1,0,,
b (95).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of discoloration, spots, or lesions that would indicate disease. The edges are smooth and there are no visible symptoms of black spots, cankers, or greening.",0.9,1,0,0,0,,
g (182).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of greening disease. The yellowing and discoloration of the leaf are consistent with the symptoms of citrus greening disease.",0.8,1,1,1,0,,
b (251).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, which is characterized by a yellowish discoloration and the presence of necrotic areas. The leaf also appears to be curled and has a distorted shape, which are typical symptoms of greening disease.",0.8,1,0,0,0,,
4.png.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Black Spot,"The leaf shows characteristic black spots with a yellow halo, which are typical symptoms of Black Spot disease. The spots are irregularly shaped and have a distinct yellow halo around them, which is a hallmark of this disease.",0.95,1,0,0,0,,
b (222).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be in good condition with no visible signs of discoloration, lesions, or other symptoms associated with diseases like Black Spot, Canker, or Greening. The leaf is green and intact, suggesting it is healthy.",0.95,1,0,0,0,,
44.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be green and healthy with no visible signs of discoloration, spots, or lesions that would indicate disease. The texture and shape of the leaf are consistent with a healthy citrus leaf.",0.9,1,1,1,0,,
b (277).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of greening disease. The yellowing and browning of the leaf edges and veins indicate nutrient deficiency and disease progression.",0.8,1,0,0,0,,
g (1).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of greening disease. The edges of the leaf are curled and discolored, indicating a loss of chlorophyll and possibly nutrient deficiency.",0.8,1,1,1,0,,
75.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:3b,Citrus,Greening,"The leaf shows signs of greening, with yellowing and discoloration, which are characteristic of citrus greening disease. The presence of brown spots and the overall shape of the leaf also suggest the disease.",0.8,1,0,0,0,,
37.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:3b,Citrus,Healthy,"The leaf appears to be healthy with no visible signs of disease such as spots, discoloration, or lesions. The texture and color are consistent with a healthy citrus leaf.",0.9,1,1,1,0,,
b (69).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:3b,Citrus,Black Spot,"The leaf shows dark brown spots and discoloration, which are typical symptoms of Black Spot. The presence of these spots indicates the disease is present.",0.8,1,1,1,0,,
